set the wheels in motion 	0000036533-004
set the wheels turning	0000036533-004
set the world alight	0000037042-012
set the world on fire 	0000037042-012
set the world on fire	0000037042-012
settle	0000028778-003	0000029369-001	0000029369-002	0000029369-003	0000029369-004	0000029369-005	0000029369-006	0000029369-007	0000029369-008
settle an old score	0000028778-003
settle a score	0000028778-003
settle a score 	0000028778-003
settle down	0000029369-001
settle down to 	0000029369-002
settle down to do 	0000029369-002
settle for 	0000029369-003
settle in	0000029369-004
settle in 	0000029369-005
settle into 	0000029369-005
settle on 	0000029369-006
settles	0000009923-004
settle to 	0000029369-002
settle to do 	0000029369-002
settle up	0000029369-007
settle upon 	0000029369-006
settle with 	0000029369-008
set to rights	0000027769-020
set to work	0000037004-037
set up	0000029360-013
set up house 	0000015690-009
set up house	0000015690-009
set up house together	0000015690-009
set up shop	0000029638-002
seven	0000002868-010
sevens	0000030047-001
seventh	0000029379-001
several	0000007134-016	0000017395-002
sew	0000029389-001
sew up	0000029389-001
sex	0000029399-001
sex up	0000029399-001
s face doesnt fit	0000011423-002
s face falls	0000011423-004
s fingerprints are all over 	0000011997-001
s fingerprints are on 	0000011997-001
shabby	0000029428-001
shack	0000029429-001
shack up	0000029429-001
shade	0000029431-001	0000029431-003
shade into 	0000029431-003
shade off into 	0000029431-003
Shades	0000029431-002
Shades of 	0000029431-002
shadow	0000000532-001	0000029433-001	0000029433-002	0000029433-003
shaft	0000029438-001	0000029438-002
shake	0000011992-016	0000012113-003	0000014648-044	0000018550-006	0000029443-001	0000029443-002	0000029443-003	0000029443-004	0000029443-005	0000029443-006
shake a leg	0000018550-006
shake by the hand	0000029443-001
shake down	0000029443-003
shake hands	0000014648-044	0000029443-002
shake off	0000029443-004
shake ones finger	0000011992-016
shake ones fist	0000012113-003
shake out	0000029443-005
shakers	0000021214-001
shakes	0000029443-007	0000029443-008
shake s hand	0000029443-001
shake s hand shake by the hand	0000029443-001
shake up	0000029443-006
shall	0000026194-003
Shame	0000029460-002
shame	0000007570-002	0000029460-001	0000029460-003
Shame on you	0000029460-002
shape	0000002829-001	0000029471-001	0000029471-002	0000029471-003	0000029471-004	0000029471-005	0000029471-006	0000029471-007	0000029471-008	0000029471-009	0000029471-010
shape up	0000029471-010
share	0000029476-001	0000029476-002	0000029476-003
share and share alike	0000029476-001
share out	0000029476-002
sharpen	0000029482-001
sharpen up	0000029482-001
shatter	0000015583-004
shatter s hopes	0000015583-004
shatter s hopes of 	0000015583-004
shave	0000029493-001
She	0000031435-005
she	0000037134-003
shebang	0000029508-001
shed	0000003251-010	0000007456-001	0000018784-014
shed blood	0000003251-010
shed crocodile tears	0000007456-001
shed light on 	0000018784-014
sheep	0000029513-001	0000029513-002	0000029513-003
sheeps	0000036927-001
sheet	0000029520-001
shelf	0000029528-001	0000029528-002
shell	0000027591-001	0000029530-001	0000029530-002	0000029530-003
shell out	0000029530-003
She started it	0000031435-005
shift	0000013405-001	0000014308-024	0000029557-001
shift for oneself	0000029557-001
shift gear	0000013405-001
shift gears	0000013405-001
shift ones ground	0000014308-024
shine	0000026518-001	0000027842-002	0000029567-001	0000029567-002	0000029567-003
shine through	0000029567-001
shingle	0000029568-001
ship	0000000013-002	0000029576-001	0000029576-002
Ship	0000019595-001
shirt	0000029596-001	0000029596-002	0000029596-003
shirtsleeves	0000029598-001
shit	0000029600-001
shit oneself	0000029600-001
shock	0000029615-001
shoes	0000029618-001	0000029618-002
shoestring	0000029624-001
shoot	0000003438-003	0000003805-001	0000021199-008	0000029631-001	0000029631-002	0000029631-003	0000029631-004	0000029631-005	0000029631-006	0000029631-007
shoot at 	0000029631-003
shoot down	0000029631-004
shoot for 	0000029631-005
shoot it out	0000029631-001
shoot off	0000029631-006
shoot ones bolt	0000003438-003
shoot oneself in the foot	0000029631-002
shoot ones last bolt	0000003438-003
shoot ones mouth off	0000021199-008
shoot the breeze	0000003805-001
shoot up	0000029631-007
shop	0000004067-001	0000029638-001	0000029638-002	0000029638-003	0000029638-005
shop around	0000029638-005
shopping	0000029638-004
shops	0000015359-004
shore	0000029660-001	0000029660-002	0000029661-001
shore up	0000029661-001
short	0000003786-009	0000013148-002	0000018743-010	0000019111-011	0000022132-001	0000022132-002	0000022800-005	0000028203-043	0000029198-004	0000029664-001	0000029664-002	0000029664-003	0000029664-004	0000029664-005	0000029664-006	0000029664-007	0000029664-008	0000029664-009	0000029664-010	0000029664-011	0000029664-012	0000029664-013	0000029664-014	0000029664-015	0000031739-003	0000031739-004	0000031765-008	0000031825-004	0000032338-001	0000033128-006	0000037004-034
short and sweet	0000029664-004
short of 	0000029664-012
short of breath	0000003786-009
shot	0000019139-001	0000029695-001	0000029695-002	0000029695-004
shots	0000029695-003
should	0000009284-015	0000018121-008	0000019327-003	0000023514-003	0000028621-010	0000028621-011	0000029701-001	0000032731-007
shoulder	0000005365-002	0000006064-001	0000006064-002	0000029702-001	0000029702-002	0000029702-003	0000029702-004	0000029702-005	0000029702-006	0000029702-007	0000029702-008	0000036278-054
shoulder ones way	0000029702-008	0000036278-054
shoulders	0000014909-002	0000014909-019	0000014909-044	0000028133-001
shoulder to shoulder	0000029702-006
shouldnt	0000036951-001
shout	0000014909-043	0000028000-001	0000029709-002	0000029709-003	0000029709-004
shout down	0000029709-002
shout from the rooftops	0000028000-001
shouting	0000029709-001
shout oneself hoarse	0000029709-003
shout ones head off	0000014909-043
shove	0000026174-027	0000029710-001	0000029710-002	0000029710-003	0000029710-004
shove around	0000029710-001
shove it	0000029710-002
shove off	0000029710-003
shove over	0000029710-004
shove up	0000029710-004
shove up 	0000029710-004
show	0000003580-002	0000006137-004	0000009434-009	0000009434-010	0000011423-020	0000012156-001	0000014648-045	0000023224-006	0000029713-001	0000029713-002	0000029713-003	0000029713-004	0000029713-005	0000029713-006	0000029713-007	0000029713-008	0000029713-009	0000029713-010	0000029713-011	0000029713-012	0000029713-013	0000029713-014	0000031952-002	0000036278-072	0000036623-001
show around	0000029713-005
show around 	0000029713-006
show off	0000029713-007
show oneself	0000029713-002
show ones face	0000011423-020
show ones hand	0000014648-045
show ones paces	0000023224-006
show ones stuff	0000031952-002
show ones true colors	0000006137-004
show the door	0000009434-010
show the flag	0000012156-001
show the way	0000036278-072
show the white flag	0000036623-001
show to the door	0000009434-009
show up	0000029713-008
show whos boss	0000003580-002
show willing	0000029713-003
shreds	0000029741-001	0000032936-001
shrink	0000029749-001
shrink from 	0000029749-001
shrug	0000029759-001
shrug off	0000029759-001
shudder	0000029764-001
shuffle	0000029765-001
shut	0000009434-002	0000009434-011	0000009998-006	0000011380-035	0000011380-041	0000021199-005	0000026194-045	0000029638-001	0000029770-001	0000029770-002	0000029770-003	0000029770-004	0000029770-005	0000029770-006	0000029770-007	0000029770-008	0000029770-009	0000029770-010
Shut	0000021199-009
shut away	0000029770-001
shut down	0000029770-003
shut in	0000029770-004
shut off	0000029770-006
shut ones ears to 	0000009998-006
shut oneself away	0000029770-002
shut oneself in	0000029770-005
shut oneself off	0000029770-007
shut ones eyes to 	0000011380-035
shut out	0000029770-008
shut out of	0000029770-009
shut the door in s face	0000009434-011
shut the door on 	0000009434-002
shut up	0000029770-010
shut up shop	0000029638-001
Shut your mouth	0000021199-009
shy	0000029779-001	0000029779-002
shy away from 	0000029779-002
sick	0000004384-014	0000009328-001	0000024265-003	0000027371-002	0000029795-001	0000029795-002	0000029795-003	0000029795-004	0000029795-005	0000029795-006	0000037066-001
sick at heart	0000029795-006
sickness	0000029808-001
side	0000002410-003	0000002664-002	0000003752-002	0000003846-001	0000006034-001	0000007363-004	0000008029-001	0000010844-001	0000011784-001	0000018393-003	0000024760-001	0000028321-003	0000029816-001	0000029816-002	0000029816-003	0000029816-004	0000029816-005	0000029816-006	0000029816-007	0000029816-008	0000029816-009	0000029816-010	0000029816-011	0000029816-012	0000029816-013	0000029816-014	0000029816-015	0000029816-016	0000029816-017	0000029816-019	0000029816-021	0000029816-022	0000032255-001	0000033365-001	0000033924-011
sideby	0000029816-002
side by side	0000029816-017
sidelines	0000029831-001
sides	0000006034-003	0000029816-003	0000029816-010	0000029816-018	0000029816-020
siege	0000029852-001	0000029852-002
sieve	0000029858-001
sift	0000029859-001	0000029859-002
sift out	0000029859-001
sift through 	0000029859-002
sight	0000012059-002	0000025503-001	0000029862-001	0000029862-002	0000029862-003	0000029862-005	0000029862-006	0000029862-007	0000029862-008	0000029862-009	0000029862-010	0000029862-012	0000029862-013	0000029862-014	0000029862-017	0000029862-018	0000029862-019
sights	0000029862-004	0000029862-011	0000029862-015	0000029862-016
sight unseen	0000029862-017
sign	0000008014-001	0000009483-001	0000029870-001	0000029870-002	0000029870-004	0000029870-005	0000029870-006	0000029870-007	0000029870-008	0000029870-009	0000029870-010	0000029870-011	0000029870-012	0000029870-013
sign away	0000029870-004
signed	0000029870-003
sign for 	0000029870-005
sign in	0000029870-006
sign off	0000029870-007
sign off on 	0000029870-008
sign on	0000029870-009
sign ones own death warrant	0000008014-001
sign on the dotted line	0000009483-001
sign out	0000029870-010
sign over	0000029870-011
sign s death warrant	0000008014-001
sign up	0000029870-012
sign with 	0000029870-013
silence	0000029892-001
silly	0000013262-008
silver	0000021199-002	0000023337-001	0000031154-001
simmer	0000029940-001
simmer down	0000029940-001
simple	0000026134-001	0000029944-001
simplicity	0000029949-001
simply	0000022116-005	0000026136-001	0000029953-001
simply put	0000029953-001
sin	0000029962-001	0000034556-001
Since	0000029965-001
since	0000009477-002	0000011047-008	0000011047-009	0000016158-001	0000029965-002	0000029965-003	0000029965-004
Sincerely	0000029967-001
sincerely	0000029967-001
Sincerely 	0000029967-001
Sincerely yours	0000029967-001
Sincerely 米 英 Yours sincerely	0000029967-001
sincerity	0000029968-001
since the year dot	0000009477-002
since time immemorial	0000016158-001
Since when 	0000029965-001
sing	0000009998-013	0000025263-001	0000029976-001	0000029976-002	0000029976-003	0000031760-002	0000034371-005
sing a different tune	0000034371-005
sing along	0000029976-001
sing by ear	0000009998-013
single	0000011929-001	0000013693-003	0000014700-002	0000029985-001	0000029985-002
 single file	0000011929-001
single file	0000011929-001
single out	0000029985-002
sing out	0000029976-002
sing s praise	0000025263-001
sing s praises	0000025263-001
sing s praise sing the praise of 	0000025263-001
sing the praise of 	0000025263-001
sing the praises of 	0000025263-001
sing up	0000029976-003
sing up a storm	0000031760-002
sink	0000018086-003	0000018661-001	0000030003-001	0000030003-002	0000030003-003	0000030003-004	0000033772-003
sinker	0000015566-005
sink in	0000030003-001
sink like a stone	0000030003-002
sink like a stone 主ニ英 sink without trace	0000030003-002
sink ones teeth into 	0000033772-003
sink or swim	0000030003-003
sinks	0000014981-018
sink so low	0000030003-004
sink so low as to do	0000030003-004
sink so low sink to 	0000030003-004
sink to 	0000030003-004
sink to doing 	0000030003-004
sink to ones knees	0000018086-003
sink to s level	0000018661-001
sink without trace	0000030003-002
sins	0000029962-002
Sir	0000030016-001	0000030016-002
Sirs	0000030016-001
sit	0000003438-004	0000011784-003	0000014648-046	0000016053-001	0000017804-003	0000018410-002	0000030031-002	0000030031-003	0000030031-004	0000030031-005	0000030031-006	0000030031-007	0000030031-008	0000030031-009	0000030031-010	0000030031-011	0000030031-012	0000030031-013	0000030031-014	0000030031-015	0000030031-016	0000033517-001
sit about	0000030031-003
sit around	0000030031-003
sit around 	0000030031-003
sit back	0000030031-004
sit bolt upright	0000003438-004
sit by	0000030031-005
sit comfortably with 	0000030031-002
sit down	0000030031-006
sit down and do	0000030031-007
site	0000030035-001
sit easily with 	0000030031-002
sit for 	0000030031-009
sit idle	0000016053-001
sit in for 	0000030031-010
sit in judgment on 	0000017804-003
sit in judgment over 	0000017804-003
sit in on 	0000030031-011
sit on 	0000030031-012
sit oneself down	0000030031-008
sit on ones hands	0000014648-046
sit on ones laurels	0000018410-002
sit on the fence	0000011784-003
sit out	0000030031-013
sit right with 	0000030031-002
sit through 	0000030031-014
sit tight	0000033517-001
sitting	0000030031-001	0000030038-001
sit up	0000030031-015
sit up and take notice	0000030031-016
sit well with 	0000030031-002
six	0000030047-002	0000030047-003
sixes	0000030047-001
size	0000030064-001	0000030064-002	0000030064-003	0000030064-004	0000030064-005
size up	0000030064-005
skate	0000030070-002
skate around 	0000030070-002
skate over 	0000030070-002
skates	0000030070-001
skating	0000015975-001
skeleton	0000030082-001
sketch	0000030087-001
sketch in	0000030087-001
skids	0000030097-001	0000030097-002
skiing	0000030095-001
skim	0000030110-001
skim off	0000030110-001
skin	0000030114-001	0000030114-002	0000030114-003	0000030114-004	0000030114-005	0000030114-006	0000030114-007	0000030114-008	0000030114-009
skip	0000002233-001	0000015581-001	0000028024-003	0000030127-002
Skip	0000030127-001
skip bail	0000002233-001
Skip it	0000030127-001
